Date: 4/29/2025
Date/Time	Identifier	Cat amount	Weight loading	Bed length	HT1 sp	HT1 pv	HT2 sp	HT2 pv	HT3 sp	HT3 pv	Oven SP	Oven RMP	Oven PV	Oven OP%	MFC Ar sp	MFC Ar pv	MFC CO sp	MFC CO pv	MFC H2 sp	MFC H2 pv	MFC He sp	MFC He pv	MFC O2 sp	MFC O2 pv	MFC N2 sp	MFC N2 pv	MFC CO2 sp	MFC CO2 pv	MFM	MFC Call sp	MFC Call pv	Prepressure 1	Prepressure 2	Prepressure 3	Prepressure 4	Prepressure 5	Prepressure 6	Pressure R1	Pressure R2	BPC T-SP	BPC RMP	BPC A-SP	Valve 1	Valve 2	Valve 3	Valve 4	Valve 5	Valve 6	Valve 7	Valve 8	Valve 9	Valve 10
29-Apr-2025 01:44:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.83	10.00	9.94	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	43.38	0.00	0.23	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:08	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.05	10.00	10.05	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.04	0.00	0.00	39.76	0.00	0.24	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:13	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.01	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	40.04	0.00	0.28	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:18	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.96	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	37.97	0.00	0.24	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.95	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.98	0.00	0.00	37.30	0.00	0.29	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:28	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	31.00	3.00	3.26	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.90	0.00	0.00	40.38	0.00	0.20	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:33	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	76.00	3.00	2.86	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	41.76	0.00	0.17	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:38	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	55.00	3.00	3.09	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	41.20	0.00	0.23	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:43	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.99	10.00	10.05	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	42.41	0.00	0.26	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:48	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.01	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	38.71	0.00	0.22	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:53	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.04	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	41.36	0.00	0.19	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:44:58	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.93	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	36.82	0.00	0.19	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:03	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.00	10.00	10.05	20.00	20.01	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	39.69	0.00	0.23	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:08	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	37.00	3.00	3.15	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	41.14	0.00	0.26	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:13	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	43.00	3.00	3.01	10.00	9.96	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	42.87	0.00	0.22	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:18	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	37.00	3.00	2.98	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	41.35	0.00	0.20	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	38.00	3.00	3.07	10.00	10.04	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.95	0.00	0.00	39.90	0.00	0.22	30.63	31.56	28.92	23.42	-0.01	29.99	19.75	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:28	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.02	10.00	9.90	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	38.70	0.00	0.20	30.63	31.56	28.92	23.42	-0.01	29.99	19.77	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:33	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.02	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	43.23	0.00	0.19	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:38	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.03	10.00	10.09	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	44.33	0.00	0.25	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:43	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.01	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.09	0.00	0.00	39.87	0.00	0.19	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:48	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	8.00	3.00	3.21	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.04	0.00	0.00	43.42	0.00	0.16	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:53	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	53.00	3.00	3.07	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	38.73	0.00	0.20	30.62	31.56	28.92	23.42	-0.01	29.99	19.75	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:45:58	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	69.00	3.00	2.96	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.94	0.00	0.00	42.23	0.00	0.30	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	27.00	3.00	2.89	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	42.65	0.00	0.21	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:08	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.10	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.95	0.00	0.00	44.75	0.00	0.22	30.62	31.56	28.92	23.42	-0.02	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:13	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.86	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	41.24	0.00	0.15	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:18	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.06	10.00	9.95	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.93	0.00	0.00	37.89	0.00	0.22	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.06	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	37.33	0.00	0.28	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:28	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	13.00	3.00	3.05	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	39.62	0.00	0.28	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:33	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	53.00	3.00	2.96	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	40.11	0.00	0.20	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:38	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	63.00	3.00	3.11	10.00	9.95	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	39.42	0.00	0.27	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:43	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	13.00	3.00	3.00	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	41.04	0.00	0.30	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:48	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.90	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	41.23	0.00	0.26	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:53	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.78	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.90	0.00	0.00	41.35	0.00	0.24	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:46:58	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.00	10.00	9.92	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	38.93	0.00	0.30	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.92	10.00	10.04	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.11	0.00	0.00	40.85	0.00	0.30	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:08	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	34.00	3.00	3.02	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	36.02	0.00	0.31	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:13	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	76.00	3.00	2.91	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	42.01	0.00	0.27	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:18	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	51.00	3.00	2.91	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.95	0.00	0.00	35.97	0.00	0.26	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.99	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	40.16	0.00	0.29	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:28	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.94	10.00	10.05	20.00	20.01	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	41.92	0.00	0.22	30.63	31.56	28.92	23.42	-0.01	29.99	19.75	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:33	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.01	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.92	0.00	0.00	39.80	0.00	0.30	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:38	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.00	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	40.69	0.00	0.25	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:43	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.99	10.00	9.98	20.00	20.01	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	37.83	0.00	0.24	30.63	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:48	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	44.00	3.00	2.91	10.00	9.94	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	40.55	0.00	0.26	30.62	31.56	28.92	23.42	-0.02	29.98	19.75	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:53	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	55.00	3.00	3.08	10.00	9.92	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	42.10	0.00	0.29	30.62	31.56	28.92	23.42	-0.01	29.98	19.77	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:47:58	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	21.00	3.00	3.06	10.00	9.98	20.00	19.99	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	44.07	0.00	0.33	30.62	31.56	28.92	23.42	-0.01	29.98	19.77	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	3.00	3.00	2.91	10.00	10.08	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	40.07	0.00	0.15	30.63	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:08	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	8.00	3.00	3.01	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	43.15	0.00	0.17	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:13	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	1.00	3.00	3.08	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	42.47	0.00	0.23	30.62	31.56	28.92	23.42	-0.01	29.98	19.75	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:18	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.97	10.00	9.97	20.00	20.01	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	42.46	0.00	0.30	30.63	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	6.00	3.00	3.00	10.00	9.96	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	42.92	0.00	0.30	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:28	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	62.00	3.00	2.91	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.94	0.00	0.00	39.62	0.00	0.21	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:33	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	67.00	3.00	2.95	10.00	9.94	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	41.52	0.00	0.26	30.63	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:38	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	18.00	3.00	3.13	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	40.56	0.00	0.25	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:43	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.06	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.04	0.00	0.00	42.02	0.00	0.21	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:48	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.84	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.06	0.00	0.00	43.28	0.00	0.21	30.63	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:53	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.94	10.00	9.94	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	38.97	0.00	0.16	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:48:58	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.01	10.00	9.93	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	39.70	0.00	0.18	30.62	31.56	28.92	23.42	-0.01	29.98	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
29-Apr-2025 01:49:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	10.00	3.00	2.96	10.00	10.06	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	39.47	0.00	0.25	30.62	31.56	28.92	23.42	-0.01	29.99	19.76	20.50	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
