Date: 4/30/2025
Date/Time	Identifier	Cat amount	Weight loading	Bed length	HT1 sp	HT1 pv	HT2 sp	HT2 pv	HT3 sp	HT3 pv	Oven SP	Oven RMP	Oven PV	Oven OP%	MFC Ar sp	MFC Ar pv	MFC CO sp	MFC CO pv	MFC H2 sp	MFC H2 pv	MFC He sp	MFC He pv	MFC O2 sp	MFC O2 pv	MFC N2 sp	MFC N2 pv	MFC CO2 sp	MFC CO2 pv	MFM	MFC Call sp	MFC Call pv	Prepressure 1	Prepressure 2	Prepressure 3	Prepressure 4	Prepressure 5	Prepressure 6	Pressure R1	Pressure R2	BPC T-SP	BPC RMP	BPC A-SP	Valve 1	Valve 2	Valve 3	Valve 4	Valve 5	Valve 6	Valve 7	Valve 8	Valve 9	Valve 10
30-Apr-2025 00:00:58	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	36.00	3.00	2.99	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	37.94	0.00	0.24	30.63	31.71	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:03	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	44.00	3.00	3.04	10.00	9.93	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.04	0.00	0.00	38.43	0.00	0.30	30.63	31.72	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:08	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.03	10.00	9.93	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	42.06	0.00	0.32	30.63	31.72	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:13	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.13	10.00	10.01	20.00	19.99	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	40.41	0.00	0.29	30.63	31.71	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:18	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.11	10.00	9.95	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	42.33	0.00	0.25	30.63	31.71	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:23	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	2.00	3.00	2.90	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.07	0.00	0.00	38.15	0.00	0.29	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:28	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	4.00	3.00	3.07	10.00	10.06	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	42.03	0.00	0.31	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:33	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	52.00	3.00	3.07	10.00	9.98	20.00	20.01	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	43.57	0.00	0.32	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:38	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	43.00	3.00	2.97	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.09	0.00	0.00	41.03	0.00	0.25	30.63	31.71	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:43	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	49.00	3.00	3.06	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	36.34	0.00	0.19	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:48	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.08	10.00	10.07	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	39.46	0.00	0.29	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:53	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.95	10.00	10.07	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.07	0.00	0.00	44.17	0.00	0.28	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:01:58	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.04	10.00	10.14	20.00	19.99	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	41.27	0.00	0.27	30.63	31.71	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:03	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.04	10.00	10.00	20.00	19.99	0.00	0.00	0.00	0.00	7.00	7.07	0.00	0.00	42.39	0.00	0.29	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:08	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	6.00	3.00	2.98	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.98	0.00	0.00	40.31	0.00	0.23	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:13	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	31.00	3.00	2.97	10.00	10.04	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	41.22	0.00	0.25	30.63	31.71	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:18	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	50.00	3.00	3.16	10.00	10.10	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.06	0.00	0.00	37.61	0.00	0.29	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:23	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	32.00	3.00	2.74	10.00	9.96	20.00	20.01	0.00	0.00	0.00	0.00	7.00	6.98	0.00	0.00	44.47	0.00	0.27	30.63	31.71	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:28	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	28.00	3.00	2.97	10.00	9.96	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	41.54	0.00	0.31	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:33	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.97	10.00	10.04	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	39.52	0.00	0.30	30.63	31.71	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:38	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.78	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	44.65	0.00	0.26	30.63	31.71	28.91	23.30	-0.01	29.96	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:43	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.02	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	35.98	0.00	0.25	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:48	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	15.00	3.00	2.95	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	42.04	0.00	0.18	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:53	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	21.00	3.00	3.05	10.00	10.07	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	43.06	0.00	0.27	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:02:58	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	48.00	3.00	3.23	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	40.72	0.00	0.24	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:03	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	33.00	3.00	3.09	10.00	9.95	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	38.15	0.00	0.26	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:08	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	35.00	3.00	2.94	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	42.39	0.00	0.19	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:13	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.92	10.00	10.05	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	39.41	0.00	0.23	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:18	Co10TiO2	0.23	10		150.00	150.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.13	10.00	10.06	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.94	0.00	0.00	38.96	0.00	0.22	30.63	31.72	28.91	23.30	-0.01	29.96	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:23	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.80	10.00	9.97	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.06	0.00	0.00	40.67	0.00	0.29	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:28	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	13.00	3.00	3.14	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	43.99	0.00	0.22	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:33	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	17.00	3.00	3.04	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.08	0.00	0.00	39.06	0.00	0.27	30.63	31.71	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:38	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	47.00	3.00	3.01	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	41.44	0.00	0.26	30.63	31.71	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:43	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	31.00	3.00	3.03	10.00	9.99	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	41.69	0.00	0.27	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:48	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	33.00	3.00	2.99	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.04	0.00	0.00	41.66	0.00	0.21	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:53	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.02	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.09	0.00	0.00	40.16	0.00	0.25	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:03:58	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.93	10.00	10.01	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	41.74	0.00	0.22	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:03	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.99	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.07	0.00	0.00	38.59	0.00	0.23	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:08	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	25.00	3.00	3.11	10.00	10.06	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	44.43	0.00	0.15	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:13	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	28.00	3.00	2.99	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.01	0.00	0.00	40.04	0.00	0.23	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:18	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	42.00	3.00	3.17	10.00	10.05	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.92	0.00	0.00	43.40	0.00	0.25	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:23	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	30.00	3.00	2.94	10.00	9.93	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.02	0.00	0.00	41.56	0.00	0.28	30.63	31.71	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:28	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	17.00	3.00	2.91	10.00	10.03	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.96	0.00	0.00	34.48	0.00	0.21	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:33	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.00	10.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.03	0.00	0.00	40.59	0.00	0.23	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:38	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	2.98	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	41.97	0.00	0.22	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:43	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	0.00	3.00	3.02	10.00	9.94	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.00	0.00	0.00	42.43	0.00	0.20	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:48	Co10TiO2	0.23	10		150.00	153.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	27.00	3.00	3.04	10.00	9.96	20.00	20.00	0.00	0.00	0.00	0.00	7.00	7.05	0.00	0.00	43.19	0.00	0.29	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:53	Co10TiO2	0.23	10		150.00	152.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	23.00	3.00	2.99	10.00	10.02	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.99	0.00	0.00	37.94	0.00	0.26	30.63	31.72	28.91	23.30	-0.01	29.97	19.98	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
30-Apr-2025 00:04:58	Co10TiO2	0.23	10		150.00	151.00	150.00	150.00	150.00	150.00	220.00	5.00	220.00	54.00	3.00	3.05	10.00	9.98	20.00	20.00	0.00	0.00	0.00	0.00	7.00	6.97	0.00	0.00	39.70	0.00	0.23	30.63	31.72	28.91	23.30	-0.01	29.97	19.97	20.68	22.00	1.00	22.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00
